"Idioma Destino","Valor","Recurso","Arquivo","Caminho"
"Ingles","Solicitação de participação en-us","Solicitacoes_de_homologacao","Label.en-us.resx","Comuns\core\Resources\Paradigma.Wbc.Resorces\Label.en-us.resx"
"Ingles","Aditar en-us","Aditar","Label.en-us.resx","Comuns\core\Resources\Paradigma.Wbc.Resorces\Label.en-us.resx"
"Ingles","Item(ns) do participante en-us","Itens_do_participante","Label.en-us.resx","Comuns\core\Resources\Paradigma.Wbc.Resorces\Label.en-us.resx"
"Ingles","Valor da ST en-us","Valor_da_ST","Label.en-us.resx","Comuns\core\Resources\Paradigma.Wbc.Resorces\Label.en-us.resx"
"Ingles","Valor do IR en-us","Valor_do_IR","Label.en-us.resx","Comuns\core\Resources\Paradigma.Wbc.Resorces\Label.en-us.resx"
"Ingles","Valor do PIS/COFINS en-us","Valor_do_PisCofins","Label.en-us.resx","Comuns\core\Resources\Paradigma.Wbc.Resorces\Label.en-us.resx"
"Espanhol (Mexico)","Legenda es-mx","Legenda","Label.es-mx.resx","Comuns\core\Resources\Paradigma.Wbc.Resorces\Label.es-mx.resx"
"Espanhol (Espanha)","Cotação de orçamento origem es-es","Cotacao_de_orcamento_origem","Label.es-mx.resx","Comuns\core\Resources\Paradigma.Wbc.Resorces\Label.es-mx.resx"
"Espanhol (Espanha)","Encerrado com catálogo es-es","Encerrado_com_catalogo","Label.es-mx.resx","Comuns\core\Resources\Paradigma.Wbc.Resorces\Label.es-mx.resx"
"Espanhol (Mexico)","Nenhum lance para este item.  es-mx","Nenhum_lance_para_este_item","Label.es-mx.resx","Comuns\core\Resources\Paradigma.Wbc.Resorces\Label.es-mx.resx"
"Espanhol (Mexico)","Encerramento de itens es-mx","Encerramento_de_itens","Label.es-mx.resx","Comuns\core\Resources\Paradigma.Wbc.Resorces\Label.es-mx.resx"
"Espanhol (Mexico)","Aditar es-mx","Aditar","Label.es-mx.resx","Comuns\core\Resources\Paradigma.Wbc.Resorces\Label.es-mx.resx"
"Espanhol (Mexico)","Item(ns) do participante es-mx","Itens_do_participante","Label.es-mx.resx","Comuns\core\Resources\Paradigma.Wbc.Resorces\Label.es-mx.resx"
"Espanhol (Paraguay)","Legenda es-py","Legenda","Label.es-py.resx","Comuns\core\Resources\Paradigma.Wbc.Resorces\Label.es-py.resx"
"Espanhol (Paraguay)","Situación es-py","Situacao","Label.es-py.resx","Comuns\core\Resources\Paradigma.Wbc.Resorces\Label.es-py.resx"
"Espanhol (Espanha)","Cotação de orçamento origem es-es","Cotacao_de_orcamento_origem","Label.es-py.resx","Comuns\core\Resources\Paradigma.Wbc.Resorces\Label.es-py.resx"
"Espanhol (Espanha)","Encerrado com catálogo es-es","Encerrado_com_catalogo","Label.es-py.resx","Comuns\core\Resources\Paradigma.Wbc.Resorces\Label.es-py.resx"
"Espanhol (Paraguay)","Nenhum lance para este item.  es-py","Nenhum_lance_para_este_item","Label.es-py.resx","Comuns\core\Resources\Paradigma.Wbc.Resorces\Label.es-py.resx"
"Espanhol (Paraguay)","Encerramento de itens es-py","Encerramento_de_itens","Label.es-py.resx","Comuns\core\Resources\Paradigma.Wbc.Resorces\Label.es-py.resx"
"Espanhol (Paraguay)","Aditar es-py","Aditar","Label.es-py.resx","Comuns\core\Resources\Paradigma.Wbc.Resorces\Label.es-py.resx"
"Espanhol (Paraguay)","Item(ns) do participante es-py","Itens_do_participante","Label.es-py.resx","Comuns\core\Resources\Paradigma.Wbc.Resorces\Label.es-py.resx"
"Espanhol (Espanha)","Selecionar contrato es-es","Selecionar_contrato","Label.es.resx","Comuns\core\Resources\Paradigma.Wbc.Resorces\Label.es.resx"
"Espanhol (Espanha)","Pesquisar fornecedores na Clicbusiness es-es","Pesquisar_empresas_do_ClicBusiness","Label.es.resx","Comuns\core\Resources\Paradigma.Wbc.Resorces\Label.es.resx"
"Espanhol (Espanha)","Solicitação de participação es-es","Solicitacoes_de_homologacao","Label.es.resx","Comuns\core\Resources\Paradigma.Wbc.Resorces\Label.es.resx"
"Espanhol (Espanha)","Pedidos da nota fiscal es-es","Pedidos_da_nota_fiscal","Label.es.resx","Comuns\core\Resources\Paradigma.Wbc.Resorces\Label.es.resx"
"Espanhol (Espanha)","Item(ns) do participante es-es","Itens_do_participante","Label.es.resx","Comuns\core\Resources\Paradigma.Wbc.Resorces\Label.es.resx"
"Espanhol (Espanha)","Valor da ST es-es","Valor_da_ST","Label.es.resx","Comuns\core\Resources\Paradigma.Wbc.Resorces\Label.es.resx"
"Espanhol (Espanha)","Valor do IR es-es","Valor_do_IR","Label.es.resx","Comuns\core\Resources\Paradigma.Wbc.Resorces\Label.es.resx"
"Espanhol (Espanha)","Valor do PIS/COFINS es-es","Valor_do_PisCofins","Label.es.resx","Comuns\core\Resources\Paradigma.Wbc.Resorces\Label.es.resx"
"Ingles","Coluna Estado desconsiderada devido à parametrização do catálogo. en-us","Coluna_estado_desconsiderada_devido_a_parametrizacao_do_catalogo","Mensagem.en-us.resx","Comuns\core\Resources\Paradigma.Wbc.Resorces\Mensagem.en-us.resx"
"Ingles","Sua pesquisa excedeu o limite de {0} registros suportado pela ferramenta de relatório!<br />Utilize os campos de filtros do relatório para refinar sua pesquisa. en-us","Sua_pesquisa_excedeu_o_limite_de_X_registros_suportado_pela_ferramenta_de_relatorio_Utilize_os_campos_de_filtros_do_relatorio_para_refinar_sua_pesquisa","Mensagem.en-us.resx","Comuns\core\Resources\Paradigma.Wbc.Resorces\Mensagem.en-us.resx"
"Espanhol (Espanha)","Coluna Estado desconsiderada devido à parametrização do catálogo. es-es","Coluna_estado_desconsiderada_devido_a_parametrizacao_do_catalogo","Mensagem.es.resx","Comuns\core\Resources\Paradigma.Wbc.Resorces\Mensagem.es.resx"
"Espanhol (Espanha)","Sua pesquisa excedeu o limite de {0} registros suportado pela ferramenta de relatório!<br />Utilize os campos de filtros do relatório para refinar sua pesquisa. es-es","Sua_pesquisa_excedeu_o_limite_de_X_registros_suportado_pela_ferramenta_de_relatorio_Utilize_os_campos_de_filtros_do_relatorio_para_refinar_sua_pesquisa","Mensagem.es.resx","Comuns\core\Resources\Paradigma.Wbc.Resorces\Mensagem.es.resx"
"Ingles","Planilha_Importacao_Contrato_Item.xls en-us","Planilha_Importacao_Contrato_Item_xls","Label.en-us.resx","Comuns\eproc\Resources\Paradigma.Wbc.Contrato.ResourcesContrato\Label.en-us.resx"
"Ingles","Clique aqui para visualizar os erros encontrados na planilha en-us","Clique_aqui_para_visualizar_os_erros","Label.en-us.resx","Comuns\eproc\Resources\Paradigma.Wbc.Contrato.ResourcesContrato\Label.en-us.resx"
"Espanhol (Espanha)","Planilha_Importacao_Contrato_Item.xls es-es","Planilha_Importacao_Contrato_Item_xls","Label.es.resx","Comuns\eproc\Resources\Paradigma.Wbc.Contrato.ResourcesContrato\Label.es.resx"
"Espanhol (Espanha)","Clique aqui para visualizar os erros encontrados na planilha es-es","Clique_aqui_para_visualizar_os_erros","Label.es.resx","Comuns\eproc\Resources\Paradigma.Wbc.Contrato.ResourcesContrato\Label.es.resx"
"Ingles","Há contrato(s) selecionado(s) cujos itens não possuem rateio, é necessário que todos os itens do(s) contrato(s) tenham rateio para efetuar a ação en-us","Ha_contratos_selecionados_cujos_iten_nao_possuem_rateio_e_necessario_que_todos_os_itens_dos_contratos_tenham_rateio_para_efetuar_a_acao","Mensagem.en-us.resx","Comuns\eproc\Resources\Paradigma.Wbc.Contrato.ResourcesContrato\Mensagem.en-us.resx"
"Ingles","Quantidade limite mínima {0} não atingida para o produto {1}. en-us","Quantidade_limite_minima_x_nao_atingida_para_o_produto_y","Mensagem.en-us.resx","Comuns\eproc\Resources\Paradigma.Wbc.Contrato.ResourcesContrato\Mensagem.en-us.resx"
"Ingles","Quantidade limite máxima {0} atingida para o produto {1}. en-us","Quantidade_limite_maxima_x_atingida_para_o_produto_y","Mensagem.en-us.resx","Comuns\eproc\Resources\Paradigma.Wbc.Contrato.ResourcesContrato\Mensagem.en-us.resx"
"Ingles","Valor limite máximo {0} atingido para o produto {1}. en-us","Valor_limite_maximo_x_atingido_para_o_protudo_y","Mensagem.en-us.resx","Comuns\eproc\Resources\Paradigma.Wbc.Contrato.ResourcesContrato\Mensagem.en-us.resx"
"Ingles","Valor limite mínimo {0} não atingido para o produto {1}. en-us","Valor_limite_minimo_x_nao_atingido_para_o_produto_y","Mensagem.en-us.resx","Comuns\eproc\Resources\Paradigma.Wbc.Contrato.ResourcesContrato\Mensagem.en-us.resx"
"Ingles","A medição {0} do item {1} da contratante {2} e contratada {3} foi aprovada pelo Gestor. Justificativa: {4}. Aguardando aprovação do Responsável. en-us","A_medicao_X_do_item_X_da_contratante_X_e_contratada_X_foi_aprovada_pelo_Gestor_Justificativa_X_Aguardando_aprovacao_do_Responsavel","Mensagem.en-us.resx","Comuns\eproc\Resources\Paradigma.Wbc.Contrato.ResourcesContrato\Mensagem.en-us.resx"
"Ingles","Aditivo contratual gerado através da negociação de Nº {0}. en-us","Aditivo_contratual_gerado_atraves_da_negociacao_de_numero","Mensagem.en-us.resx","Comuns\eproc\Resources\Paradigma.Wbc.Contrato.ResourcesContrato\Mensagem.en-us.resx"
"Ingles","Contrato sem saldo para consumo dos itens selecionados en-us","Contrato_sem_saldo_para_consumo_dos_itens_selecionados","Mensagem.en-us.resx","Comuns\eproc\Resources\Paradigma.Wbc.Contrato.ResourcesContrato\Mensagem.en-us.resx"
"Ingles","A(s) data(s) deve(m) estar dentro do intervalo de vigência do contrato. en-us","As_datas_devem_estar_dentro_do_intervalo_de_vigencia_do_contrato","Mensagem.en-us.resx","Comuns\eproc\Resources\Paradigma.Wbc.Contrato.ResourcesContrato\Mensagem.en-us.resx"
"Ingles","Item {0} atendido pelo contrato {1} com o fornecedor {2} en-us","Item_X_atendido_pelo_contrato_x_com_fornecedor_x","Mensagem.en-us.resx","Comuns\eproc\Resources\Paradigma.Wbc.Contrato.ResourcesContrato\Mensagem.en-us.resx"
"Ingles","O contrato {0} não foi encontrado. en-us","Erro_contrato_xxx_nao_encontrado","Mensagem.en-us.resx","Comuns\eproc\Resources\Paradigma.Wbc.Contrato.ResourcesContrato\Mensagem.en-us.resx"
"Ingles","O valor do campo {0} não pode ser negativo. en-us","O_valor_do_campo_X_nao_pode_ser_negativo","Mensagem.en-us.resx","Comuns\eproc\Resources\Paradigma.Wbc.Contrato.ResourcesContrato\Mensagem.en-us.resx"
"Ingles","Para realizar a operação selecione um item. en-us","Para_realizar_a_operacao_selecione_um_item","Mensagem.en-us.resx","Comuns\eproc\Resources\Paradigma.Wbc.Contrato.ResourcesContrato\Mensagem.en-us.resx"
"Ingles","Para realizar a operação selecione um contrato. en-us","Para_realizar_a_operacao_selecione_um_contrato","Mensagem.en-us.resx","Comuns\eproc\Resources\Paradigma.Wbc.Contrato.ResourcesContrato\Mensagem.en-us.resx"
"Ingles","Para realizar a operação, selecione apenas itens da mesma Contratante. en-us","Para_realizar_a_operacao_selecione_apenas_itens_da_mesma_Contratante","Mensagem.en-us.resx","Comuns\eproc\Resources\Paradigma.Wbc.Contrato.ResourcesContrato\Mensagem.en-us.resx"
"Ingles","O rateio do item não será replicado, pois os centros de custos variam de acordo com a empresa contratante. Deseja replicar? en-us","O_rateio_do_item_nao_sera_replicado_pois_os_centros_de_custos_variam_de_acordo_com_a_empresa_contratante_Deseja_replicar","Mensagem.en-us.resx","Comuns\eproc\Resources\Paradigma.Wbc.Contrato.ResourcesContrato\Mensagem.en-us.resx"
"Ingles","Operação pode gerar mais de um pedido. Deseja continuar? en-us","Operacao_pode_gerar_mais_de_um_pedido_deseja_continuar","Mensagem.en-us.resx","Comuns\eproc\Resources\Paradigma.Wbc.Contrato.ResourcesContrato\Mensagem.en-us.resx"
"Ingles","Medição criada. en-US","Medicao_criada","Mensagem.en-us.resx","Comuns\eproc\Resources\Paradigma.Wbc.Contrato.ResourcesContrato\Mensagem.en-us.resx"
"Ingles","Medição aprovada e encaminhada para geração do pré-pedido. en-US","Medicao_aprovada_e_encaminhada_para_geracao_do_pre_pedido","Mensagem.en-us.resx","Comuns\eproc\Resources\Paradigma.Wbc.Contrato.ResourcesContrato\Mensagem.en-us.resx"
"Ingles","Medição reprovada pelo seguinte motivo: {0}. en-US","Medicao_reprovada_pelo_seguinte_motivo_X","Mensagem.en-us.resx","Comuns\eproc\Resources\Paradigma.Wbc.Contrato.ResourcesContrato\Mensagem.en-us.resx"
"Ingles","Deseja realmente enviar a medição para aprovação? en-us","Deseja_realmente_enviar_medicao_aprovacao","Mensagem.en-us.resx","Comuns\eproc\Resources\Paradigma.Wbc.Contrato.ResourcesContrato\Mensagem.en-us.resx"
"Ingles","O contrato de origem está inativo. en-us","Medicao_contrato_inativo","Mensagem.en-us.resx","Comuns\eproc\Resources\Paradigma.Wbc.Contrato.ResourcesContrato\Mensagem.en-us.resx"
"Ingles","A medição não possui itens. en-us","Medicao_sem_itens","Mensagem.en-us.resx","Comuns\eproc\Resources\Paradigma.Wbc.Contrato.ResourcesContrato\Mensagem.en-us.resx"
"Ingles","Medição aguardanto rateio. en-us","Medicao_aguardando_rateio","Mensagem.en-us.resx","Comuns\eproc\Resources\Paradigma.Wbc.Contrato.ResourcesContrato\Mensagem.en-us.resx"
"Ingles","Anexo {0} excluso do item {1}. en-us","Anexo_X_excluso_do_item_X","Mensagem.en-us.resx","Comuns\eproc\Resources\Paradigma.Wbc.Contrato.ResourcesContrato\Mensagem.en-us.resx"
"Ingles","Anexo {0} incluso para o item {1}. en-us","Anexo_X_incluso_para_o_item_X","Mensagem.en-us.resx","Comuns\eproc\Resources\Paradigma.Wbc.Contrato.ResourcesContrato\Mensagem.en-us.resx"
"Ingles","A data de execução do item {0} foi alterada de {1} para {2}. en-us","A_data_de_execucao_do_item_X_foi_alterada_de_X_para_X","Mensagem.en-us.resx","Comuns\eproc\Resources\Paradigma.Wbc.Contrato.ResourcesContrato\Mensagem.en-us.resx"
"Ingles","A data final de execução do item {0} foi alterada de {1} para {2}. en-us","A_data_final_de_execucao_do_item_X_foi_alterada_de_X_para_X","Mensagem.en-us.resx","Comuns\eproc\Resources\Paradigma.Wbc.Contrato.ResourcesContrato\Mensagem.en-us.resx"
"Ingles","A quantidade medida para o item {0} foi alterada de {1} para {2}. en-us","A_quantidade_medida_para_o_item_X_foi_alterada_de_X_para_X","Mensagem.en-us.resx","Comuns\eproc\Resources\Paradigma.Wbc.Contrato.ResourcesContrato\Mensagem.en-us.resx"
"Ingles","Campo justificativa alterado com sucesso. en-us","Campo_justificativa_alterado_com_sucesso","Mensagem.en-us.resx","Comuns\eproc\Resources\Paradigma.Wbc.Contrato.ResourcesContrato\Mensagem.en-us.resx"
"Ingles","Campo observação alterado com sucesso. en-us","Campo_observacao_alterado_com_sucesso","Mensagem.en-us.resx","Comuns\eproc\Resources\Paradigma.Wbc.Contrato.ResourcesContrato\Mensagem.en-us.resx"
"Ingles","Item {0} excluído da medição. en-us","Item_X_excluido_da_medicao","Mensagem.en-us.resx","Comuns\eproc\Resources\Paradigma.Wbc.Contrato.ResourcesContrato\Mensagem.en-us.resx"
"Ingles","Item {0} incluso para preenchimento da medição. en-us","Item_X_incluso_para_preenchimento_da_medicao","Mensagem.en-us.resx","Comuns\eproc\Resources\Paradigma.Wbc.Contrato.ResourcesContrato\Mensagem.en-us.resx"
"Ingles","A valor medido para o item {0} foi alterado de {1} para {2}. en-us","O_valor_medido_para_o_item_X_foi_alterado_de_X_para_X","Mensagem.en-us.resx","Comuns\eproc\Resources\Paradigma.Wbc.Contrato.ResourcesContrato\Mensagem.en-us.resx"
"Ingles","Anexo {0} excluso da medição. en-us","Anexo_X_excluso_da_medicao","Mensagem.en-us.resx","Comuns\eproc\Resources\Paradigma.Wbc.Contrato.ResourcesContrato\Mensagem.en-us.resx"
"Ingles","Anexo {0} incluso na medição. en-us","Anexo_X_incluso_na_medicao","Mensagem.en-us.resx","Comuns\eproc\Resources\Paradigma.Wbc.Contrato.ResourcesContrato\Mensagem.en-us.resx"
"Ingles","Medição de número {0} foi excluída do contrato. Motivo: {1}. en-us","Medicao_de_numero_X_foi_excluida_do_contrato_Motivo_X","Mensagem.en-us.resx","Comuns\eproc\Resources\Paradigma.Wbc.Contrato.ResourcesContrato\Mensagem.en-us.resx"
"Ingles","O valor do campo {0} deve ser maior que 0. en-us","O_valor_do_campo_X_deve_ser_maior_que_0","Mensagem.en-us.resx","Comuns\eproc\Resources\Paradigma.Wbc.Contrato.ResourcesContrato\Mensagem.en-us.resx"
"Ingles","Para realizar a operação, selecione apenas itens salvos na medição. en-us","Para_realizar_a_operacao_selecione_apenas_itens_salvos_na_medicao","Mensagem.en-us.resx","Comuns\eproc\Resources\Paradigma.Wbc.Contrato.ResourcesContrato\Mensagem.en-us.resx"
"Ingles","Medição aguardando aprovação do usuário {0}. en-us","Medicao_agurdando_aprovacao_do_usuario_X","Mensagem.en-us.resx","Comuns\eproc\Resources\Paradigma.Wbc.Contrato.ResourcesContrato\Mensagem.en-us.resx"
"Ingles","Medição de número {0} foi cancelada. Motivo: {1}. en-us","Medicao_de_numero_X_foi_cancelada_Motivo_X1","Mensagem.en-us.resx","Comuns\eproc\Resources\Paradigma.Wbc.Contrato.ResourcesContrato\Mensagem.en-us.resx"
"Ingles","Medicao cancelada por cancelamento de pedido. en-us","Medicao_cancelada_por_pedido","Mensagem.en-us.resx","Comuns\eproc\Resources\Paradigma.Wbc.Contrato.ResourcesContrato\Mensagem.en-us.resx"
"Ingles","O item {0} foi canelado por cancelamento de pedido. en-us","Medicao_item_cancelado_por_pedido","Mensagem.en-us.resx","Comuns\eproc\Resources\Paradigma.Wbc.Contrato.ResourcesContrato\Mensagem.en-us.resx"
"Ingles","Medição reprovada. en-us","Medicao_reprovada","Mensagem.en-us.resx","Comuns\eproc\Resources\Paradigma.Wbc.Contrato.ResourcesContrato\Mensagem.en-us.resx"
"Ingles","Algum(ns) do(s) contrato(s) selecionado(s) não será exportado. É possível que o(s) mesmo(s) não tenha(m) item(ns). en-us","Alguns_contratos_nao_pode_ser_exportado_e_possivel_que_nao_tenha_itens","Mensagem.en-us.resx","Comuns\eproc\Resources\Paradigma.Wbc.Contrato.ResourcesContrato\Mensagem.en-us.resx"
"Ingles","Nenhum do(s) contrato(s) selecionado(s) pode ser exportado. É possível que o(s) mesmo(s) não tenha(m) item(ns). en-us","Nenhum_contrato_pode_ser_exportado_e_possivel_que_nao_tenha_itens","Mensagem.en-us.resx","Comuns\eproc\Resources\Paradigma.Wbc.Contrato.ResourcesContrato\Mensagem.en-us.resx"
"Ingles","Operação não permitida. en-us","Operacao_nao_permitida","Mensagem.en-us.resx","Comuns\eproc\Resources\Paradigma.Wbc.Contrato.ResourcesContrato\Mensagem.en-us.resx"
"Ingles","O relatório não gerou resultado, verifique os filtros e tente novamente. en-us","O_relatorio_nao_gerou_resultado_verifique_os_filtros_e_tente_novamente","Mensagem.en-us.resx","Comuns\eproc\Resources\Paradigma.Wbc.Contrato.ResourcesContrato\Mensagem.en-us.resx"
"Ingles","Há itens de entrega programada sem programação configurada. en-us","Ha_itens_de_entrega_programada_sem_programacao_configurada","Mensagem.en-us.resx","Comuns\eproc\Resources\Paradigma.Wbc.Contrato.ResourcesContrato\Mensagem.en-us.resx"
"Ingles","Operação não permitida! Não é permitido alterar contratos com itens cadastrados para o tipo de contrato NDA en-us","Operacao_nao_permitida_nao_e_permitido_alterar_contratos_com_itens_cadastrados_para_o_tipo_de_contrato_NDA","Mensagem.en-us.resx","Comuns\eproc\Resources\Paradigma.Wbc.Contrato.ResourcesContrato\Mensagem.en-us.resx"
"Ingles","Operação não permitida para contrato do tipo NDA en-us","Operacao_nao_permitida_para_contrato_do_tipo_NDA","Mensagem.en-us.resx","Comuns\eproc\Resources\Paradigma.Wbc.Contrato.ResourcesContrato\Mensagem.en-us.resx"
"Ingles","A entrega do pedido {0} que foi gerado no consumo da requisição {1} para o item {2} foi cancelada. -en-us","Entrega_do_pedido_X_do_consumo_da_requisicao_Y_para_o_item_Z_foi_cancelada","Mensagem.en-us.resx","Comuns\eproc\Resources\Paradigma.Wbc.Contrato.ResourcesContrato\Mensagem.en-us.resx"
"Ingles","Ação não permitida! Item(ns) abaixo com controle de saldo ativo e saldo insuficiente: {0} en-US","Acao_nao_permitida_itens_com_controle_de_saldo_ativo_e_saldo_insuficiente","Mensagem.en-us.resx","Comuns\eproc\Resources\Paradigma.Wbc.Contrato.ResourcesContrato\Mensagem.en-us.resx"
"Ingles","Ação não permitida! Item(ns) abaixo com controle de saldo ativo e saldo insuficiente por haver medições em processo de aprovação com saldo reservado: {0} en-US","Acao_nao_permitida_itens_com_controle_de_saldo_ativo_e_saldo_insuficiente_por_haver_medicoes_em processo_de_aprovacao_com_saldo_reservado","Mensagem.en-us.resx","Comuns\eproc\Resources\Paradigma.Wbc.Contrato.ResourcesContrato\Mensagem.en-us.resx"
"Ingles","Não foi possível efetuar a operação para o(s) contrato(s) {0}, pois existe(em) medição(ões) em andamento para este(s) contrato(s).en-us","Nao_foi_possivel_efetuar_operacao_existe_medicao_em_andamento","Mensagem.en-us.resx","Comuns\eproc\Resources\Paradigma.Wbc.Contrato.ResourcesContrato\Mensagem.en-us.resx"
"Ingles","Ação não permitida! Verifique as informações do(s) item(ns) na aba de Itens. en-us","Acao_nao_permitida_ha_um_ou_mais_itens_de_medicao_com_inconsistencias","Mensagem.en-us.resx","Comuns\eproc\Resources\Paradigma.Wbc.Contrato.ResourcesContrato\Mensagem.en-us.resx"
"Ingles","O campo Valor previsto deve ser maior ou igual que o Valor Total Realizado ({0}). -en-us","O_campo_Valor_previsto_deve_ser_maior_ou_igual_que_o_Valor_total_realizado_X","Mensagem.en-us.resx","Comuns\eproc\Resources\Paradigma.Wbc.Contrato.ResourcesContrato\Mensagem.en-us.resx"
"Espanhol (Espanha)","Há contrato(s) selecionado(s) cujos itens não possuem rateio, é necessário que todos os itens do(s) contrato(s) tenham rateio para efetuar a ação es-es","Ha_contratos_selecionados_cujos_iten_nao_possuem_rateio_e_necessario_que_todos_os_itens_dos_contratos_tenham_rateio_para_efetuar_a_acao","Mensagem.es.resx","Comuns\eproc\Resources\Paradigma.Wbc.Contrato.ResourcesContrato\Mensagem.es.resx"
"Espanhol (Espanha)","Quantidade limite mínima {0} não atingida para o produto {1}. es-es","Quantidade_limite_minima_x_nao_atingida_para_o_produto_y","Mensagem.es.resx","Comuns\eproc\Resources\Paradigma.Wbc.Contrato.ResourcesContrato\Mensagem.es.resx"
"Espanhol (Espanha)","Quantidade limite máxima {0} atingida para o produto {1}. es-es","Quantidade_limite_maxima_x_atingida_para_o_produto_y","Mensagem.es.resx","Comuns\eproc\Resources\Paradigma.Wbc.Contrato.ResourcesContrato\Mensagem.es.resx"
"Espanhol (Espanha)","Valor limite máximo {0} atingido para o produto {1}. es-es","Valor_limite_maximo_x_atingido_para_o_protudo_y","Mensagem.es.resx","Comuns\eproc\Resources\Paradigma.Wbc.Contrato.ResourcesContrato\Mensagem.es.resx"
"Espanhol (Espanha)","Valor limite mínimo {0} não atingido para o produto {1}. es-es","Valor_limite_minimo_x_nao_atingido_para_o_produto_y","Mensagem.es.resx","Comuns\eproc\Resources\Paradigma.Wbc.Contrato.ResourcesContrato\Mensagem.es.resx"
"Espanhol (Espanha)","A medição {0} do item {1} da contratante {2} e contratada {3} foi aprovada pelo Gestor. Justificativa: {4}. Aguardando aprovação do Responsável. es-es","A_medicao_X_do_item_X_da_contratante_X_e_contratada_X_foi_aprovada_pelo_Gestor_Justificativa_X_Aguardando_aprovacao_do_Responsavel","Mensagem.es.resx","Comuns\eproc\Resources\Paradigma.Wbc.Contrato.ResourcesContrato\Mensagem.es.resx"
"Espanhol (Espanha)","Aditivo contratual gerado através da negociação de Nº {0}. es-es","Aditivo_contratual_gerado_atraves_da_negociacao_de_numero","Mensagem.es.resx","Comuns\eproc\Resources\Paradigma.Wbc.Contrato.ResourcesContrato\Mensagem.es.resx"
"Espanhol (Espanha)","Contrato sem saldo para consumo dos itens selecionados es-es","Contrato_sem_saldo_para_consumo_dos_itens_selecionados","Mensagem.es.resx","Comuns\eproc\Resources\Paradigma.Wbc.Contrato.ResourcesContrato\Mensagem.es.resx"
"Espanhol (Espanha)","A(s) data(s) deve(m) estar dentro do intervalo de vigência do contrato. es-es","As_datas_devem_estar_dentro_do_intervalo_de_vigencia_do_contrato","Mensagem.es.resx","Comuns\eproc\Resources\Paradigma.Wbc.Contrato.ResourcesContrato\Mensagem.es.resx"
"Espanhol (Espanha)","Item {0} atendido pelo contrato {1} com o fornecedor {2} es-es","Item_X_atendido_pelo_contrato_x_com_fornecedor_x","Mensagem.es.resx","Comuns\eproc\Resources\Paradigma.Wbc.Contrato.ResourcesContrato\Mensagem.es.resx"
"Espanhol (Espanha)","O contrato {0} não foi encontrado. es-es","Erro_contrato_xxx_nao_encontrado","Mensagem.es.resx","Comuns\eproc\Resources\Paradigma.Wbc.Contrato.ResourcesContrato\Mensagem.es.resx"
"Espanhol (Espanha)","O valor do campo {0} não pode ser negativo. es-es","O_valor_do_campo_X_nao_pode_ser_negativo","Mensagem.es.resx","Comuns\eproc\Resources\Paradigma.Wbc.Contrato.ResourcesContrato\Mensagem.es.resx"
"Espanhol (Espanha)","Para realizar a operação selecione um contrato. es-es","Para_realizar_a_operacao_selecione_um_contrato","Mensagem.es.resx","Comuns\eproc\Resources\Paradigma.Wbc.Contrato.ResourcesContrato\Mensagem.es.resx"
"Espanhol (Espanha)","Para realizar a operação selecione um item. es-es","Para_realizar_a_operacao_selecione_um_item","Mensagem.es.resx","Comuns\eproc\Resources\Paradigma.Wbc.Contrato.ResourcesContrato\Mensagem.es.resx"
"Espanhol (Espanha)","Para realizar a operação, selecione apenas itens da mesma Contratante. es-es","Para_realizar_a_operacao_selecione_apenas_itens_da_mesma_Contratante","Mensagem.es.resx","Comuns\eproc\Resources\Paradigma.Wbc.Contrato.ResourcesContrato\Mensagem.es.resx"
"Espanhol (Espanha)","O rateio do item não será replicado, pois os centros de custos variam de acordo com a empresa contratante. Deseja replicar? es-es","O_rateio_do_item_nao_sera_replicado_pois_os_centros_de_custos_variam_de_acordo_com_a_empresa_contratante_Deseja_replicar","Mensagem.es.resx","Comuns\eproc\Resources\Paradigma.Wbc.Contrato.ResourcesContrato\Mensagem.es.resx"
"Espanhol (Espanha)","Medição aprovada e encaminhada para geração do pré-pedido. es-ES","Medicao_aprovada_e_encaminhada_para_geracao_do_pre_pedido","Mensagem.es.resx","Comuns\eproc\Resources\Paradigma.Wbc.Contrato.ResourcesContrato\Mensagem.es.resx"
"Espanhol (Espanha)","Medição reprovada pelo seguinte motivo: {0}. es-ES","Medicao_reprovada_pelo_seguinte_motivo_X","Mensagem.es.resx","Comuns\eproc\Resources\Paradigma.Wbc.Contrato.ResourcesContrato\Mensagem.es.resx"
"Espanhol (Espanha)","Operação pode gerar mais de um pedido. Deseja continuar? es-es","Operacao_pode_gerar_mais_de_um_pedido_deseja_continuar","Mensagem.es.resx","Comuns\eproc\Resources\Paradigma.Wbc.Contrato.ResourcesContrato\Mensagem.es.resx"
"Espanhol (Espanha)","Medição criada. es-ES","Medicao_criada","Mensagem.es.resx","Comuns\eproc\Resources\Paradigma.Wbc.Contrato.ResourcesContrato\Mensagem.es.resx"
"Espanhol (Espanha)","Deseja realmente enviar a medição para aprovação? es-es","Deseja_realmente_enviar_medicao_aprovacao","Mensagem.es.resx","Comuns\eproc\Resources\Paradigma.Wbc.Contrato.ResourcesContrato\Mensagem.es.resx"
"Espanhol (Espanha)","O contrato de origem está inativo. es-es","Medicao_contrato_inativo","Mensagem.es.resx","Comuns\eproc\Resources\Paradigma.Wbc.Contrato.ResourcesContrato\Mensagem.es.resx"
